,key_index,stat,admin_name,admin_level,pop_group
408,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ beirut ~/~ pop_group ~/~ Lebanese,2,beirut,admin2,Lebanese
409,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant,0,beirut,admin1,Migrant
410,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl,0,beirut,admin1,Palestine Refugees from Lebanon
411,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant,0,bekaa,admin1,Migrant
412,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ Lebanese,0,bent_jbeil,admin2,Lebanese
413,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ chouf ~/~ pop_group ~/~ Lebanese,0,chouf,admin2,Lebanese
414,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ Lebanese,0,hasbaya,admin2,Lebanese
415,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ hermel ~/~ pop_group ~/~ Lebanese,0,hermel,admin2,Lebanese
416,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ Lebanese,3,jbeil,admin2,Lebanese
417,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ Lebanese,0,jezzine,admin2,Lebanese
418,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ Lebanese,5,kesrwane,admin2,Lebanese
419,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ koura ~/~ pop_group ~/~ Lebanese,0,koura,admin2,Lebanese
420,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ Lebanese,0,marjaayoun,admin2,Lebanese
421,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ meten ~/~ pop_group ~/~ Lebanese,0,meten,admin2,Lebanese
422,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ Lebanese,2,minieh_dennie,admin2,Lebanese
423,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant,0,mnt_lbn,admin1,Migrant
424,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant,0,nabatieh,admin1,Migrant
425,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant,6,north,admin1,Migrant
426,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ north ~/~ pop_group ~/~ prl,0,north,admin1,Palestine Refugees from Lebanon
427,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ Lebanese,2,rachaya,admin2,Lebanese
428,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ saida ~/~ pop_group ~/~ Lebanese,0,saida,admin2,Lebanese
429,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ sour ~/~ pop_group ~/~ Lebanese,0,sour,admin2,Lebanese
430,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant,0,south,admin1,Migrant
431,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ south ~/~ pop_group ~/~ prl,0,south,admin1,Palestine Refugees from Lebanon
432,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ Lebanese,3,tripoli,admin2,Lebanese
433,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ Lebanese,7,w_bekaa,admin2,Lebanese
434,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ zahle ~/~ pop_group ~/~ Lebanese,1,zahle,admin2,Lebanese
435,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ show_lack_of_respect_for_local_cultures @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ Lebanese,0,zgharta,admin2,Lebanese
436,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ akkar ~/~ pop_group ~/~ Lebanese,0,akkar,admin2,Lebanese
437,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant,25,akkar,admin1,Migrant
438,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl,0,akkar,admin1,Palestine Refugees from Lebanon
439,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ aley ~/~ pop_group ~/~ Lebanese,2,aley,admin2,Lebanese
440,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ baabda ~/~ pop_group ~/~ Lebanese,0,baabda,admin2,Lebanese
441,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ Lebanese,0,baalbek,admin2,Lebanese
442,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant,0,baalbek_hermel,admin1,Migrant
443,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl,4,baalbek_hermel,admin1,Palestine Refugees from Lebanon
444,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ batroun ~/~ pop_group ~/~ Lebanese,5,batroun,admin2,Lebanese
445,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ Lebanese,2,bcharre,admin2,Lebanese
446,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ beirut ~/~ pop_group ~/~ Lebanese,4,beirut,admin2,Lebanese
447,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant,7,beirut,admin1,Migrant
448,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl,23,beirut,admin1,Palestine Refugees from Lebanon
449,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant,8,bekaa,admin1,Migrant
450,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ Lebanese,0,bent_jbeil,admin2,Lebanese
451,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ chouf ~/~ pop_group ~/~ Lebanese,0,chouf,admin2,Lebanese
452,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ Lebanese,0,hasbaya,admin2,Lebanese
453,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ hermel ~/~ pop_group ~/~ Lebanese,2,hermel,admin2,Lebanese
454,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ Lebanese,5,jbeil,admin2,Lebanese
455,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ Lebanese,0,jezzine,admin2,Lebanese
456,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ Lebanese,16,kesrwane,admin2,Lebanese
457,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ koura ~/~ pop_group ~/~ Lebanese,5,koura,admin2,Lebanese
458,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ Lebanese,5,marjaayoun,admin2,Lebanese
459,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ meten ~/~ pop_group ~/~ Lebanese,11,meten,admin2,Lebanese
460,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ Lebanese,0,minieh_dennie,admin2,Lebanese
461,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant,0,mnt_lbn,admin1,Migrant
462,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant,0,nabatieh,admin1,Migrant
463,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant,9,north,admin1,Migrant
464,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ north ~/~ pop_group ~/~ prl,1,north,admin1,Palestine Refugees from Lebanon
465,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ Lebanese,0,rachaya,admin2,Lebanese
466,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ saida ~/~ pop_group ~/~ Lebanese,0,saida,admin2,Lebanese
467,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ sour ~/~ pop_group ~/~ Lebanese,0,sour,admin2,Lebanese
468,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant,12,south,admin1,Migrant
469,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ south ~/~ pop_group ~/~ prl,0,south,admin1,Palestine Refugees from Lebanon
470,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ Lebanese,11,tripoli,admin2,Lebanese
471,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ Lebanese,7,w_bekaa,admin2,Lebanese
472,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ zahle ~/~ pop_group ~/~ Lebanese,6,zahle,admin2,Lebanese
473,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ Lebanese,4,zgharta,admin2,Lebanese
474,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ akkar ~/~ pop_group ~/~ Lebanese,0,akkar,admin2,Lebanese
475,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant,25,akkar,admin1,Migrant
476,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl,0,akkar,admin1,Palestine Refugees from Lebanon
477,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ aley ~/~ pop_group ~/~ Lebanese,0,aley,admin2,Lebanese
478,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ baabda ~/~ pop_group ~/~ Lebanese,0,baabda,admin2,Lebanese
479,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ Lebanese,4,baalbek,admin2,Lebanese
480,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant,0,baalbek_hermel,admin1,Migrant
481,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl,0,baalbek_hermel,admin1,Palestine Refugees from Lebanon
482,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ batroun ~/~ pop_group ~/~ Lebanese,3,batroun,admin2,Lebanese
483,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ Lebanese,0,bcharre,admin2,Lebanese
484,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ beirut ~/~ pop_group ~/~ Lebanese,0,beirut,admin2,Lebanese
485,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant,0,beirut,admin1,Migrant
486,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl,0,beirut,admin1,Palestine Refugees from Lebanon
487,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant,0,bekaa,admin1,Migrant
488,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ Lebanese,0,bent_jbeil,admin2,Lebanese
489,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ chouf ~/~ pop_group ~/~ Lebanese,0,chouf,admin2,Lebanese
490,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ Lebanese,0,hasbaya,admin2,Lebanese
491,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ hermel ~/~ pop_group ~/~ Lebanese,0,hermel,admin2,Lebanese
492,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ Lebanese,0,jbeil,admin2,Lebanese
493,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ Lebanese,0,jezzine,admin2,Lebanese
494,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ Lebanese,0,kesrwane,admin2,Lebanese
495,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ koura ~/~ pop_group ~/~ Lebanese,0,koura,admin2,Lebanese
496,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ Lebanese,0,marjaayoun,admin2,Lebanese
497,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ meten ~/~ pop_group ~/~ Lebanese,5,meten,admin2,Lebanese
498,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ Lebanese,0,minieh_dennie,admin2,Lebanese
499,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant,0,mnt_lbn,admin1,Migrant
500,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant,0,nabatieh,admin1,Migrant
501,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant,6,north,admin1,Migrant
502,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ north ~/~ pop_group ~/~ prl,0,north,admin1,Palestine Refugees from Lebanon
503,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ Lebanese,0,rachaya,admin2,Lebanese
504,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ saida ~/~ pop_group ~/~ Lebanese,0,saida,admin2,Lebanese
505,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ sour ~/~ pop_group ~/~ Lebanese,0,sour,admin2,Lebanese
506,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant,0,south,admin1,Migrant
507,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ south ~/~ pop_group ~/~ prl,0,south,admin1,Palestine Refugees from Lebanon
508,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ Lebanese,0,tripoli,admin2,Lebanese
509,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ Lebanese,0,w_bekaa,admin2,Lebanese
510,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ zahle ~/~ pop_group ~/~ Lebanese,0,zahle,admin2,Lebanese
511,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ Lebanese,0,zgharta,admin2,Lebanese
512,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ akkar ~/~ pop_group ~/~ Lebanese,1,akkar,admin2,Lebanese
513,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant,0,akkar,admin1,Migrant
514,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl,0,akkar,admin1,Palestine Refugees from Lebanon
515,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ aley ~/~ pop_group ~/~ Lebanese,0,aley,admin2,Lebanese
516,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ baabda ~/~ pop_group ~/~ Lebanese,0,baabda,admin2,Lebanese
517,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ Lebanese,0,baalbek,admin2,Lebanese
518,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant,0,baalbek_hermel,admin1,Migrant
519,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl,0,baalbek_hermel,admin1,Palestine Refugees from Lebanon
520,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ batroun ~/~ pop_group ~/~ Lebanese,0,batroun,admin2,Lebanese
